doc_id,item,category,amount,price,discount
P1PVNQ9SVV,Светильник настольный,Освещение и электрика,2,974.32,328.16
P1PVNQ9SVV,Подушка ортопедическая 50х70,Текстиль,1,993.49,0.0
EWYCC3WJEI,Штора для ванной комнаты 180х180,Текстиль,4,725.39,487.39
EWYCC3WJEI,Комплект постельного белья 2-спальный,Текстиль,2,2662.05,0.0
EWYCC3WJEI,Совок для мусора с щёткой,Хозтовары,5,203.61,198.62
QY2EZGICIP,Кружка керамическая 350мл,Посуда,3,204.59,0.0
QY2EZGICIP,Кондиционер для белья Lenor 1л,Бытовая химия,4,299.61,241.86
QY2EZGICIP,Разделочная доска бамбуковая,Посуда,1,333.73,0.0
QY2EZGICIP,Коврик придверный,Декор для дома,3,559.78,0.0
F9RCCFOZN1,Средство для мытья окон Mr.Muscle 500мл,Бытовая химия,5,181.25,104.15
F9RCCFOZN1,Батарейки AA комплект 4шт,Освещение и электрика,4,228.04,0.0
